comment,author,time
滴血驗親？<br>滴血驗親？<br>豹子頭:吼阿~~~~~~~<br>先嚇嚇他<br><br>抱歉，錯棚,@Ray-hq4rr,2019-10-11T22:53:19Z
智商碾壓,@po-enchen8071,2019-10-11T09:27:14Z
為什麼不驗公主就好？,@joelin7188,2019-10-10T12:50:18Z
這皇上也算挺縱容寧嬪的嘛⋯⋯,@user-no2cm6gm9p,2019-10-08T07:39:08Z
能想到滴太監的血真的很聰明,@QIANJINWOOLA,2019-10-07T05:34:49Z
天啊...每次點進來就出不去XD<br>非得看個爽,@bukunbunun,2019-10-06T03:13:10Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=26m17s"">26:17</a> 那個笑有夠白目 笑死 好像講了世紀笑話",@user-or9yy2rt5x,2019-10-05T09:40:33Z
端妃其實在整個過程中很少講話，很明顯它幫熹貴妃的心思與寧貴人、敬妃不太相同。,@gnwu,2019-10-04T03:41:29Z
眉庄：環兒怎麼可能跟實初私通呢！跟實初私通的是我啊！<br>《全劇完》,@baby861220,2019-09-30T12:45:23Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=9m40s"">9:40</a>寧嬪：皇上，臣妾聽的頭疼想回宮休息<br>皇上：.....我也頭疼",@gracechang8648,2019-09-28T05:15:58Z
姊姊這個免死金牌，派不上用場囉～,@veganyu7032,2019-09-28T04:06:43Z
太厲害的妝容了，熹貴妃哭泣成那樣，睫毛膏眼線都沒暈開，真想知道是何牌子(離題了^^&quot;),@veganyu7032,2019-09-28T04:01:31Z
皇后真的很低能。皇帝就很不喜歡她有的沒的多事。,@Noblesse_Azul,2019-09-27T09:52:28Z
玉嬈也蠻敢的一個民女敢這樣嗆皇上,@user-dd3fs9cw1j,2019-09-27T08:17:57Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=31m29s"">31:29</a> 皇上os: 這妞不錯",@colorfulwu4434,2019-09-24T12:33:02Z
康常在 禎嬪根本來鬧的,@kaikai3011,2019-09-22T15:54:48Z
瓜爾佳文鴛這賤人真沒用，甄嬛都鬥不過也敢在後宮丟人現眼,@user-up5rk9hc3e,2019-09-21T16:39:49Z
寧貴人得寵得可以站在皇上旁邊幫腔XD,@user-zq6rc1wx8n,2019-09-21T11:43:04Z
人。,@user-pl8wh9sx1g,2019-09-14T06:08:14Z
弘曕：幹，我最衰啦,@rorohorng,2019-09-13T17:13:10Z
為什麼皇上摔珠子大怒大家沒趕快跪下@@,@tzu8056,2019-09-12T17:10:10Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=30m13s"">30:13</a> 皇上伸手要扶起甄嬛時，甄嬛毫不猶豫的就把手遞給了皇上。<br>想當時沈眉莊被陷害假孕，甄嬛抓回劉畚在皇上面前申訴時，皇上疑心了甄嬛一句，她就為此傷心難過甚至嘔氣不讓皇上扶起她。<br>對比此時，她已經不在乎這個男人對自己的任何看法了，真正的為了恩寵與家族而活。",@willie0276,2019-09-12T13:46:44Z
這集我真的看100次，每次看都還是可以看到不同的亮點！,@chabi627,2019-09-12T08:46:23Z
這集真的是全劇中僅次於皇后跟皇上攤牌那集好看！,@essential0723,2019-09-12T05:06:04Z
"我記得有一次演員採訪中,<br>演敬妃的演員在被皇上推開後弄傷了手,<br>但沒有馬上去處理傷口,因為當時大家都融入在劇本的氣氛<br>所以她是忍痛演完才去包紮的,很敬業",@Ayane0402,2019-09-09T01:05:40Z
婓雯夠蠢  不然跟熹貴妃  可是前程無量,@user-qo3sr7wd1v,2019-09-07T11:11:01Z
幹靜白好吵,@thilowoo7670,2019-09-05T15:26:08Z
安安,@user-bm7kk5qh6o,2019-09-04T08:54:31Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=25m27s"">25:27</a> 皇后:幹被發現了<br><a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=26m17s"">26:17</a>  皇上被蘇妃逗笑了哈哈哈<br>這過程對第一次看的人來說真是有驚無險......<br>如果是滴皇上的血認親,甄嬛打入冷宮.全劇中.",@user-hf3jb4ds1j,2019-09-01T15:19:50Z
在抓姦隊長敬妃面前耍大刀？瓜爾佳氏別丟人了,@LIN-vt1qo,2019-09-01T09:28:24Z
這集最好看的是，每個人都難得的恰北北~<br>這場戲，人人都妳一來我一往的吵架。啥怨氣這時都一併發作，不再是眼神來，心理去，每樣情緒都直接表現出來，讓人看了超過癮。<br>不過，話說，如果這時華妃還在，也順便參一腳的話，這場戲會不會更熱鬧啊😂😂😂,@coorbaby0102,2019-09-01T06:49:37Z
敬妃：「皇上、皇上」，皇上反手一推，敬妃便往滴血認親的水盆摔去，不慎將水翻倒。——全劇終,@user-fe7bb7tq5w,2019-08-31T16:50:46Z
37：07皇后一打溫情牌說純元和她在王府的景象大家完全聽不下去,@taylor_0428_,2019-08-31T01:14:31Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=2m36s"">2:36</a> <a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=2m40s"">2:40</a>頭上的飾品跟宮女撞同款了阿  妃怎會用宮女髮飾",@user-pp2cp5kh9q,2019-08-30T19:11:16Z
最精采的一集,@Benson-tb1km,2019-08-30T14:52:13Z
40：25  仗斃  是杖斃打錯了,@prince19891208,2019-08-29T15:04:23Z
甄環被誣陷的時候是白天，這一直爭吵到晚上，怎麼吵的😂，而且玉嬈找莫言的時候也是大白天，阿回來的時候已經晚上了，寧貴人說玉嬈的腳步很快😂！？,@user-vt8do9ig9t,2019-08-29T10:15:09Z
瓜2+4:溫太醫當咱們都是傻子不成<br>溫：4,@user-vg6ll7oo1i,2019-08-28T18:09:00Z
寧貴人真的超帥😂,@user-bl3hx8nf8i,2019-08-28T15:39:41Z
我只能說還好溫實初不是O型血😂,@f19921012,2019-08-28T11:52:15Z
安嬪其實是大堂之上最聰明狠毒的<br>表面上護著甄嬛實則落井下石<br>事蹟敗壞後又立刻建議皇上拔去淨白舌頭<br>自身撇得乾乾淨淨,@weigga_1998,2019-08-28T08:28:10Z
祺貴人真的好吵,@JiaChiLiu-ed6mn,2019-08-27T18:07:45Z
話說，皇上來了之後，康常在跟禎嬪就沒說過話了，皇上怎麼知道罰他們兩xD,@rhyskang9083,2019-08-27T16:20:58Z
這些應該都是娘娘們取的？<br>奴婢的名字👇<br>太后：竹息<br>皇后：剪秋、繪春<br>華妃：頌芝、靈芝<br>熹貴妃：浣碧、流朱<br>惠嬪：采月、采星<br>敬妃：如意<br>端妃：吉祥<br><br>寧貴人：阿綠😂😂😂<br><br>真的是果郡王粉絲團團長<br>連奴婢都要取綠色的名字😏,@user-xd6ie7mz4p,2019-08-27T04:21:21Z
大家都是認真來看戲的<br>我是認真來看留言和聊天室的<br>🤣🤣🤣🤣🤣🤣,@s0936850669,2019-08-26T14:59:18Z
32：44皇上好像原本就認識莫言，說話的方式不太同！！,@user-fl4vi7yf7q,2019-08-26T14:35:56Z
喜歡端妃和槿汐，孫儷真的漂亮,@catherinechou7519,2019-08-24T05:58:29Z
祺貴人：論門第、樣貌，哪一點比不上你<br>大眾想：腦子<br> <br>皇后：若是姐姐在的話，一定相信臣妾是親白的<br>姐姐的靈魂表示：幹！每次都召喚我出來是在三小！,@NLayla875,2019-08-22T15:35:27Z
當水有問題，皇后受質疑時，皇后當下的辯解竟然是她不會用這招，而不是辯說她沒有害人之意…這算是間接的公開承認她的確很想害c貴妃了吧XDDD,@bestgreatful,2019-08-22T00:37:34Z
我感觉这里有个bug，安陵容怕静白暴露她们的阴谋，下令拔去她的舌头，甄嬛这时为什么不阻止住，让静白接受拷打吐露实情呢？？？让静白招供，不是比让祺贵人亲自供出皇后要容易得多？？？,@jesseleol,2019-08-21T17:20:30Z
其實皇上這樣聽靜白的話不覺得有矛盾嗎？<br>當初皇上到甘露寺<br>靜白明明是說「莫言自請為老弱姑子砍柴打水blablabla」的<br>現在換成「速不理睬眾人」<br>皇上也沒有起疑心？？,@yishuantzeng7428,2019-08-21T10:41:45Z
好像只有我比較喜歡浣碧不喜歡甄嬛的小妹耶,@user-qg8rk2dg1k,2019-08-21T06:08:44Z
为什么皇后能让甄嬛吓住啊，扒去她的贵妃服制，甄嬛喊一句谁敢就不扒，就不会喊回去就给我拔，要是太监不敢，自己亲自上阵，然后就变成周星驰的唐伯虎和华夫人撕逼场面,@montane-ub9jc,2019-08-21T01:28:45Z
看第N次才發現 被告發通姦時 嬛兒手握著椅子握好緊<br>聽到對象是溫太醫就鬆了一口氣,@spring1797,2019-08-21T00:47:24Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=25m50s"">25:50</a>皇上是不是偷笑了一下😏",@suian3276,2019-08-20T20:03:57Z
祺貴人要不要去寫小說阿 好有想像力,@AMY2SHINee,2019-08-20T10:50:22Z
溫實初：皇上這不可能啊這絕對不可能<br><br>心裡os我連x都沒x到怎麼會有孩子？🙄,@cvsugar,2019-08-18T12:16:44Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=26m09s"">26:09</a>",@user-cg5lf4jv4t,2019-08-17T07:15:15Z
如果我是甄嬛：[婓雯、靜白、安陵容、皇后、貞嬪、康常在，杖斃！」,@yourtube0622,2019-08-16T19:10:18Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=6m29s"">6:29</a><br>要不要傳還請皇上做主？<br>要不要傳還請皇上做主？<br><br><br>皇后這句溫和一問，這種迂迴曲折的問法，<br>以為讓你得先，<br><br>其實這問句幾乎能預料到說「Yes」",@Hiso-zi2zl,2019-08-16T18:04:28Z
皇上！你再怎麼生氣，也不能拿佛珠出氣，佛珠沒得罪你！！,@user-fl4vi7yf7q,2019-08-15T08:57:38Z
這集好緊張😂😂😂,@user-fm2ml6yh5t,2019-08-15T07:09:01Z
他們有些人講的話，有一半是真的😂😂😂,@user-fm2ml6yh5t,2019-08-15T06:52:39Z
玢兒的瀏海是怎回事？,@jessicalee6656,2019-08-13T15:14:56Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=38m51s"">38:51</a><br>寶鵲說一段話，就讓沈眉莊要去救甄嬛，進而溫實初聽到自宮以表清白時，一連串連鎖效應，<br><br>而且，罪名還是由寶鵲去揹了黑鍋。<br><br>她可以推說是為了救姐姐，請眉姐姐過來。",@Hiso-zi2zl,2019-08-13T11:51:56Z
寧貴人是宮中的特立獨行、剛烈脾氣的女性，<br><br>太后、皇后、齊妃都不喜歡她的臭臉，<br>私想主流的女性、男性也都不會喜歡。<br><br>熹貴妃的姐妹，沈眉莊、浣碧也對寧貴人沒輒。<br><br>若眉莊、浣碧在皇后宮中，也只會像端妃、敬妃柔性勸皇上，懇求皇上，<br>也是架不住祺貴人以「家族起誓」的砲轟；<br><br><br>只有「寧貴人、玉嬈」<br>這種特立獨行女性，才能鎮住祺貴人吧？？,@Hiso-zi2zl,2019-08-13T07:26:50Z
現在仔細看端妃似乎知道六阿哥不是皇上親生的,@holin3133,2019-08-13T03:03:14Z
38：18 寧貴人站姿很時尚,@user-gc2ln2xt5n,2019-08-12T08:56:28Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=21m35s"">21:35</a> 有注意到慎貝勒坐了欣貴人的位置，欣貴人跑去坐寧貴人的位置嗎？難怪後來欣貴人說安嬪辣手無情的時候鏡頭不一樣，都什麼時候了他們還玩大風吹啊😂😂😂",@user-es2nn6xj7b,2019-08-11T03:47:40Z
你們覺得寧貴人vs華妃，會是誰贏,@heyheyhey4821,2019-08-10T17:57:35Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=25m25s"">25:25</a> <br>熹貴妃：這水這水一定有問題<br><br>皇后那個眼神：怎麼辦怎麼辦被發現動手腳",@user-xn4zx6mq4e,2019-08-10T17:08:26Z
40：27，是「仗斃」?應該是「杖斃」吧,@jiayingyang2268,2019-08-10T08:37:01Z
玢兒：本劇最大掃把星XD<br>到了誰家，誰家倒<br>先是甄府，再是瓜爾佳府，最後是果郡王府XDDDDDD,@bana071,2019-08-09T22:31:32Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=18m37s"">18:37</a>那個眼神，個個都是教科書演技",@kame162534,2019-08-09T16:36:56Z
旗魚那個香腸嘴看了就討厭,@user-yp6ms8yq9s,2019-08-09T15:25:06Z
幸好是被趕出甘露寺才有果子狸，不然真的不得了！,@user-yp6ms8yq9s,2019-08-09T15:23:07Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=26m17s"">26:17</a>",@user-xt7nc8kj6f,2019-08-09T13:23:53Z
皇上聽寧貴人講話好像董事長在聽秘書報告,@AvrilLin,2019-08-09T07:52:31Z
有沒有可能 蘇培盛 其實在水裡加了 清油？,@ariyoariyo6891,2019-08-09T05:51:11Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=36m25s"">36:25</a>好殺的眼神",@user-pb1qq9ry1m,2019-08-09T04:52:37Z
寧貴人是真實的貴氣之人，屏妾聽得頭疼，哈哈呼籲眾人，,@user-pb1qq9ry1m,2019-08-09T04:26:33Z
祺貴人真是騎賤人，說甄嬛生性淫賤，被吹緊吸嗆...哈哈,@user-pb1qq9ry1m,2019-08-09T04:22:33Z
37：21皇上一聽到姊姊就閉眼睛<br>心想：妳到底要消費妳姊幾次,@jhchang1017,2019-08-08T16:23:56Z
靜白被拔完舌頭後又被杖斃，根本慘死,@HALOIMCAT,2019-08-08T14:07:26Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=16m45s"">16:45</a>～<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=19m58s"">19:58</a><br>槿汐：可以讓我起來了嗎？",@HALOIMCAT,2019-08-08T13:35:58Z
幸好是跟溫太醫滴血驗親，不然跟皇上就GG了.....,@mariakuo5015,2019-08-08T11:53:43Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=25m14s"">25:14</a> 不就好險水沒打翻...",@tim45610,2019-08-08T10:58:12Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=35m33s"">35:33</a><br><br>熹：「只是不知還有誰背後指使祺貴人，否則她沒有那麼大的膽子，也想不了那麼周全。」<br><br>當然是作者流漣子！<br><br>宜修「精通醫學、藥學」，而能識破皇后的只有太后一人，畢竟宜修是她精心培育的接班人；<br><br>其次是太醫院之首溫太醫、衛臨，端妃。",@Hiso-zi2zl,2019-08-08T06:57:11Z
皇上送菊花那段去哪了？？,@user-yz1tq8kk2k,2019-08-08T06:42:29Z
"大家有沒有發現<br><br><a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=24m51s"">24:51</a><br><br>敬妃、端妃雖然都是妃位，但是兩人個性溫和，似乎敵不住祺貴人以家族這種孤注一擲的砲轟；<br><br>果然，還是要由寧貴人馴獸女才能擋住祺貴人",@Hiso-zi2zl,2019-08-08T05:17:01Z
皇后真的超煩，每次都在那姊姊的😒,@zero8022,2019-08-08T04:34:10Z
皇后戰隊一個個咕咚咕咚的下餃子去了,@aquawang7830,2019-08-08T03:48:35Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=31m35s"">31:35</a>皇帝的眼神 (你不是想x人家XDD)<br><a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=31m44s"">31:44</a> 皇帝內心os:不對不對 現在不是想J個的時候 正事要緊 正事要緊",@yunbin0830,2019-08-07T21:58:03Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=25m05s"">25:05</a>敬妃穿平底鞋<br><a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=26m40s"">26:40</a> 溫實初一講水裡加了白礬<br>端妃馬上轉過去瞪皇后",@scotttsai4704,2019-08-07T21:03:50Z
嬪妃座位不是按照身分來安排嗎？越尊貴越前面，怎麼康常在坐在貞嬪前面?,@user-qq9qn7lr3g,2019-08-07T18:34:43Z
總是提姐姐，姐姐，寧貴人都聽不下去，皇上都不想甩你,@user-qq9qn7lr3g,2019-08-07T18:29:24Z
甄環確實美,@catherinechou7519,2019-08-07T18:15:29Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=5m47s"">5:47</a>  賤人  胡說<br>瓜6看被搧耳光很爽<br>我才不信其他人看了不會笑",@li59753,2019-08-07T18:07:47Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=4m35s"">4:35</a> 安嬪在講什麼廢話",@user-ts7vo4ys6q,2019-08-07T17:55:19Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=37m56s"">37:56</a> 寧貴人雙手抱胸的姿勢真霸氣 不愧圓明園出來的",@user-tr0ay5iu2pa8eni,2019-08-07T17:40:44Z
蘇培盛 ： 敢動我的女人！！ 找死！！,@later823,2019-08-07T16:22:23Z
安小鳥冷箭王,@later823,2019-08-07T16:18:22Z
這集真的是精彩的一集❤❤❤<br>祺貴人斐雯靜白通通都是活該😊<br>不過看到寶鵲通風報信那段還是不順眼😤<br>不過眉姐姐能聽到一句話就暈倒也是厲害😅<br>可是下集眉姐姐嗚嗚嗚😭😭😭<br>下集一開始看的時候跟著嬛兒哭了呢~,@user-yr2xu6ww3r,2019-08-07T15:52:35Z
26：40 老溫講完 端妃立馬轉頭看皇后,@lovedio347,2019-08-07T15:31:03Z
溫太醫舔滴血驗親的水很噁,@sunny721b,2019-08-07T15:19:00Z
嗚嗚嗚 我的眉庄,@wuhan1109,2019-08-07T15:00:30Z
所以自宮是三小,@jialing3603,2019-08-07T14:22:53Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=28m24s"">28:24</a>貴妃演技好棒棒",@user-hr1ug6mx5n,2019-08-07T14:16:11Z
只要有端妃在 皇后左側的位子甄嬛都會讓給端妃座（這時還不是皇貴妃），真的超細緻的這部劇,@teddy8798,2019-08-07T14:12:28Z
倒難為了祺貴人，一個個把你們給solo起來！,@user-di9id7yx8s,2019-08-07T14:03:26Z
有個問題 十七爺和皇上是兄弟 如果滴血不就相容,@justryou2828,2019-08-07T13:41:28Z
寧貴人喜歡穿碧綠色的衣裳，連旁邊的宮女也叫阿綠，真的好巧。,@BrianCCYang,2019-08-07T13:31:26Z
如懿傳可以上傳嗎？,@user-ld3dn2pq4k,2019-08-07T13:18:31Z
皇上還不是疑心了,@zora0818,2019-08-07T13:17:14Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=32m45s"">32:45</a> 四阿哥生母來啦",@nchia7675,2019-08-07T12:56:02Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=26m18s"">26:18</a> 皇上：哈哈哈（一秒正經）朕知道<br>🤣🤣🤣",@sherrychen8943,2019-08-07T12:38:26Z
其實祺貴人和寧貴人都長的漂亮，只可惜祺貴人太小心眼並且跟錯跟到皇后娘娘戰隊那邊，如果個性還不錯而且也是甄嬛戰隊的話我想保證到最後還活得好好的！,@user-rr1xi9nb8c,2019-08-07T12:24:36Z
這集堪稱全部最緊張刺激的戲,@carriehuang4513,2019-08-07T11:42:37Z
拜託，快把棋貴人打死,@user-pb7ec6ou9v,2019-08-07T11:05:07Z
甄嬛傳最好看的一集,@nejado6509,2019-08-07T10:41:17Z
靜白最衰 先被拔舌頭 再被打死...,@leoliao1994,2019-08-07T10:38:46Z
敬妃講話真的夠酸 每次都覺得很好笑XD,@Cityman425,2019-08-07T10:09:45Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=2m27s"">2:27</a> 的時候，槿汐的眼神也飄了一眼，就是在想要掰出什麼花樽來配合熹貴妃的戲XD<br>還有 <a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=26m39s"">26:39</a> 的時候，大家都轉頭看皇上，只有端妃看了皇后，直接就暗示了幕後黑手",@ler6528,2019-08-07T10:02:18Z
好像甄環的帕子掉了,@user-cg5lf4jv4t,2019-08-07T09:52:52Z
整起陰謀都是皇后策劃,@inlun69,2019-08-07T09:49:06Z
終於到這場大戲了！超好看,@zoeodelet,2019-08-07T09:23:23Z
敬妃這集撿到N隻槍,@sweetsweet3869,2019-08-07T09:01:39Z
慎貝勒脾氣超好跟果郡王有得比！！,@sweetsweet3869,2019-08-07T08:49:41Z
7：16就發現玉嬈也是個腦袋超好的 果然是姊妹 相貌 反應 口條 都一樣好啊啊啊啊,@sweetsweet3869,2019-08-07T08:48:20Z
為什麼莫言見到皇上不用行禮？,@teresayeh3049,2019-08-07T08:47:08Z
玉嬈救姊，分工有序！,@amychen4631,2019-08-07T08:46:24Z
安陵容的心機重其實也可以顯現她才是那個最喜好暗中窺探的人 要等所有人說完話才開口 並講出誰都不得罪的話🤦 其實我覺得她活著一定覺得很累._.,@sweetsweet3869,2019-08-07T08:34:00Z
安嬪的聲音，讓人聽的心煩啊(;´༎ຶД༎ຶ`),@user-xe1np2zl8c,2019-08-07T08:10:38Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=31m25s"">31:25</a><br> 蘇公公被寧貴人的氣勢嚇到彈開了XDDD",@user-hd5rh7wj9w,2019-08-07T08:05:39Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=31m15s"">31:15</a> 恭喜靜白<br>獲得拔舌地獄體驗招待券",@user-hd5rh7wj9w,2019-08-07T08:04:18Z
皇上看玉嬈跟玢兒的對比……呵呵,@user-gb8iy6lt7t,2019-08-07T08:00:00Z
眉莊讓人好心酸⋯她把嬛嬛跟實初看得比自己的孩子還重😰<br>那個安陵容的宮女跑進來的時候采月一臉「你誰啊」,@user-qw1ll4zp2r,2019-08-07T07:53:47Z
這集真的超讚啊 明明知道結果但還是很緊張😂,@exoweareonenoexonolife3592,2019-08-07T07:51:45Z
阿眉要涼了,@user-ni4rt3jm2c,2019-08-07T07:51:32Z
終於等到滴血驗親了！！,@yl3134,2019-08-07T07:45:53Z
純元皇后是塊磚🧱<br>哪裡需要哪裡搬💪🏻,@chunyu6741,2019-08-07T07:13:55Z
明天準備哭爆了~眉莊要走了~,@user-ly2rp9ji8f,2019-08-07T06:59:47Z
……我就靜靜看著妳裝逼……😏,@user-fy2ve2lc3o,2019-08-07T06:48:18Z
最好看的一集來了,@christina7646,2019-08-07T06:22:12Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=26m12s"">26:12</a>蘇培盛好好笑哈哈",@user-qc6nv5pj2z,2019-08-07T06:18:06Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=3m55s"">3:55</a><br>敬妃:這事頗為蹊蹺定是幕後有人主使<br>皇后os:靠北喔就是我啊",@cvsugar,2019-08-07T06:09:21Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=37m23s"">37:23</a><br>寧嬪：幹 又要開始講幹話了🙄🙄",@user-dh4lg9jp2k,2019-08-07T05:36:24Z
瓜6：我的門第相貌哪一點比不上妳？<br>眾人：腦袋！,@user-dh4lg9jp2k,2019-08-07T05:35:14Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=4m53s"">4:53</a> 祺貴人說甄嬛在甘露寺修行時大行穢亂之事，其實甄環的表情看起來很心虛，瑾夕幫她罵人她的眼神又銳利起來，每次看到這邊都覺得很好笑XD",@yu-tinglin3653,2019-08-07T05:34:00Z
祺貴人的鼻孔有點外翻（。,@user-xb3gm1sq8l,2019-08-07T05:33:16Z
陵容的台詞安排得很妙，每句都像在幫甄環辯護，但每句都能讓祺貴人和皇后有新話題接。,@BBQeater_LittleBox,2019-08-07T05:32:45Z
蘇培盛去換了一碗乾淨的油🤣,@user-dh4lg9jp2k,2019-08-07T05:30:46Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=19m12s"">19:12</a> 端妃看出甄嬛慌張心虛<br>便知道孩子雖不是溫實初的但也不是皇上的<br>但她一定要保住甄嬛<br>立即說皇上龍體豈可損傷",@user-dh4lg9jp2k,2019-08-07T05:28:34Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=20m43s"">20:43</a>這裡演得好仔細,明明低著頭,眼睛卻還是滴溜溜的轉,就好像是真的在動腦盤算一樣",@shou5025,2019-08-07T05:17:28Z
其實滴血驗親甄嬛也不會怎樣，因為果郡王是雍正異母弟，六阿哥是雍正的姪子，以安嬪說相溶便是血緣之親，那六阿哥和雍正肯定相溶的啊😆😆😆另外這次皇后失勢完全沒連累安嬪，我覺得她已經知道要和皇后一黨保持距離，倒是熹妃的幫手端妃敬妃欣貴人寧貴人，都是可以在皇帝面前說話有分量的，皇后的人怎麼都是位分低說不上話的😂😂😂,@user-es2nn6xj7b,2019-08-07T05:14:52Z
"<a href=""https://www.youtube.com/watch?v=ITuTTA1PpoA&amp;t=2m15s"">2:15</a>  嘻妃笑的有夠開勳的 有一種整到的感覺",@brain00021,2019-08-07T05:11:22Z
這宮鬥 字字句句 都是扎心的啊,@user-uz2oq99,2019-08-07T05:09:49Z
40 : 28 ....斐雯 . 靜白.....仗斃！不應該是這個《杖》嗎？！,@andria0320,2019-08-07T05:08:39Z
都這個時代了 真的不知道沒進洞不會懷孕嗎,@annpotato7561,2019-08-07T05:03:21Z
這集真是後半段的精彩看點之一,@wanchinglin7099,2019-08-07T04:47:20Z
皇上的疑心也太多了吧？,@user-xf8kv1dh8t,2019-08-07T04:44:00Z
每次看到這集都一直在想...熹貴妃的口紅色號,@user-fx8gg2pc7r,2019-08-07T04:43:48Z
寧貴人那句天下出家人為妳羞愧而死真的超霸氣<br>衝到皇上旁邊蘇培盛還讓開😂,@kmshrick,2019-08-07T04:34:58Z
這一集真的是精采!!,@joycesun3185,2019-08-07T04:34:31Z
皇上看玉嬈那個眼神！！！,@user-co4hi5ig7q,2019-08-07T04:34:17Z
嘿嘿嘿,@qing9023,2019-08-07T04:23:00Z
華妃的神預言來了！<br>樹倒猢猻散、牆倒眾人推啊！<br>你倚仗著家裡的功勞進宮，跟本宮當初有什麼兩樣？你以為做了美夢，只怕會落得跟我一樣的下場。<br>瓜6全族無後而終！,@chihyingyang7318,2019-08-07T04:19:30Z
有姦情確實是真的阿XD,@kaleidosky0216,2019-08-07T04:17:35Z
這集高潮了...,@later823,2019-08-06T19:58:49Z
我也有介紹我的好朋友們來看這裡的直播，真的大家在直播時的留言都好風趣，大家都太可愛啦！哈哈哈！,@user-gp1ef2jd2h,2019-08-06T05:56:51Z
明天進入最高潮,@roulizheng,2019-08-06T05:34:31Z
每天都準時中午十二點會直播，大家的留言都好精彩的！,@user-gp1ef2jd2h,2019-08-06T04:46:16Z
